tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,moonphase,daylight_hours,preciptype,uvindex,severerisk,conditions,description
35.1,22.0,29.5,35.3,22.0,29.3,15.1,43.3,0.1,100.0,4.17,37.1,18.7,80.5,1007.7,36.3,9.4,301.8,26.2,0.04,12.619166666666667,1,2,1,4,22
36.0,22.0,28.8,36.5,22.0,29.2,17.5,53.7,1.0,100.0,4.17,35.3,21.4,159.6,1008.1,53.5,5.4,249.3,21.5,0.07,12.634166666666667,1,2,1,4,21
36.8,23.5,29.1,37.0,23.5,29.4,17.8,55.4,0.0,0.0,0.0,37.1,30.6,138.1,1007.9,41.3,6.3,332.2,28.7,0.1,12.649166666666666,0,2,4,2,27
34.9,23.7,28.9,36.9,23.7,29.7,19.2,58.1,0.1,100.0,4.17,40.3,25.0,117.0,1009.2,33.6,10.5,251.4,21.9,0.13,12.66388888888889,1,2,3,4,21
35.8,21.0,27.8,37.9,21.0,28.6,19.7,65.3,23.0,100.0,8.33,46.4,23.6,133.6,1011.6,59.6,5.2,249.8,21.7,0.16,12.678611111111111,1,2,4,4,22
32.9,21.0,26.6,35.2,21.0,27.5,19.6,68.5,8.1,100.0,8.33,40.7,22.3,135.3,1011.9,57.0,4.9,285.6,24.6,0.2,12.693333333333333,1,2,3,4,5
31.3,23.0,27.8,33.2,23.0,28.9,19.6,61.9,0.2,100.0,4.17,30.2,16.6,95.3,1011.8,39.2,5.7,213.3,18.5,0.23,12.7075,1,2,3,4,23
34.2,24.0,28.6,34.2,24.0,29.4,19.4,60.2,0.0,0.0,0.0,29.2,14.4,77.1,1011.8,61.3,7.8,275.4,24.0,0.25,12.721666666666666,0,2,1,2,27
31.9,20.0,26.2,32.9,20.0,26.8,20.0,70.4,57.0,100.0,4.17,25.9,14.8,92.3,1011.9,57.3,5.3,132.9,11.6,0.29,12.73611111111111,1,9,1,4,23
33.8,20.0,26.4,34.2,20.0,27.3,20.4,71.4,34.0,100.0,4.17,46.4,25.9,151.8,1009.5,63.2,8.1,285.7,24.7,0.32,12.75,1,2,1,4,22
29.3,21.0,24.1,31.5,21.0,24.5,20.7,82.4,33.0,100.0,8.33,37.1,23.3,106.0,1010.2,67.3,4.9,205.5,17.8,0.36,12.764166666666666,1,2,1,4,26
30.3,22.0,25.6,32.7,22.0,26.3,21.1,77.8,1.4,100.0,20.83,38.5,22.3,136.1,1010.7,65.2,6.0,260.2,22.4,0.39,12.7775,1,2,1,4,26
32.0,22.0,26.2,34.2,22.0,27.3,21.3,76.1,0.9,100.0,8.33,34.2,18.4,135.1,1011.4,61.3,5.7,204.4,17.6,0.42,12.79138888888889,1,10,1,4,23
32.6,22.0,26.9,36.2,22.0,28.2,20.9,71.4,3.0,100.0,4.17,34.9,18.4,118.7,1010.6,52.1,7.7,273.3,23.7,0.45,12.804722222222223,1,2,1,4,22
32.5,24.0,27.4,37.8,24.0,28.8,21.6,71.4,1.7,100.0,29.17,29.9,18.4,162.0,1009.9,82.6,5.4,198.9,17.1,0.5,12.818055555555556,1,10,1,4,18
33.5,23.0,27.5,38.7,23.0,29.4,21.6,71.5,2.2,100.0,25.0,13.3,16.6,96.7,1009.1,63.2,6.1,217.5,18.7,0.52,12.831111111111111,1,2,1,4,26
33.6,24.0,28.7,37.0,24.0,30.7,21.1,65.2,0.8,100.0,20.83,23.8,14.8,311.5,1009.0,70.0,5.7,283.9,24.6,0.56,12.84388888888889,1,2,1,4,26
35.8,25.0,30.1,38.7,25.0,32.3,21.0,60.0,0.3,100.0,12.5,21.2,19.4,158.0,1008.4,54.2,7.3,262.3,22.7,0.59,12.856944444444444,1,2,3,4,26
35.4,25.0,29.6,39.0,25.0,32.1,21.5,62.9,6.8,100.0,12.5,32.4,17.6,273.1,1009.5,62.0,5.7,216.7,18.6,0.63,12.869444444444444,1,2,3,4,26
37.1,26.0,31.2,41.8,26.0,33.1,20.1,54.9,0.6,100.0,12.5,28.4,19.4,323.9,1007.5,69.3,11.2,220.6,19.0,0.66,12.881944444444445,1,2,1,4,26
35.4,26.0,30.8,39.2,26.0,32.6,19.8,54.3,0.0,0.0,0.0,33.5,12.1,110.0,1009.5,50.2,6.5,298.8,25.8,0.7,12.894166666666667,0,2,5,2,27
38.8,24.5,31.9,38.6,24.5,31.4,13.9,42.0,0.0,0.0,0.0,27.4,16.2,355.5,1007.3,55.6,12.8,315.3,27.1,0.75,12.90638888888889,0,2,1,2,27
39.7,25.5,32.9,38.8,25.5,32.0,10.5,31.7,0.0,0.0,0.0,26.3,19.8,302.1,1006.5,64.7,13.7,318.6,27.4,0.77,12.918055555555556,0,2,1,2,27
39.8,26.0,33.2,37.9,26.0,32.2,11.4,32.2,0.0,0.0,0.0,50.4,29.5,295.5,1005.1,30.2,14.2,338.8,29.3,0.81,12.929722222222223,0,2,1,2,27
39.2,29.1,33.3,39.0,28.6,32.6,13.3,31.4,0.0,0.0,0.0,46.8,27.7,289.4,1007.2,18.7,11.9,335.4,28.9,0.84,12.94111111111111,0,2,1,0,3
37.9,26.0,31.7,37.0,26.0,31.2,13.8,35.3,0.0,0.0,0.0,40.7,25.9,291.9,1010.1,28.9,7.2,338.0,29.2,0.88,12.952222222222222,0,2,1,2,27
38.0,25.0,32.5,37.2,25.0,32.0,13.1,32.7,0.0,0.0,0.0,39.2,18.6,301.0,1010.3,27.6,9.9,337.9,29.4,0.91,12.963333333333333,0,2,1,2,27
39.3,27.0,33.4,39.0,27.1,32.8,13.5,31.8,0.0,0.0,0.0,17.3,14.8,314.3,1011.3,42.3,10.0,331.8,28.5,0.95,12.974166666666667,0,2,1,2,27
39.4,26.0,32.8,39.4,26.0,33.3,16.7,40.8,0.0,0.0,0.0,34.9,12.9,296.3,1010.4,36.7,6.6,319.4,27.7,0.0,12.984722222222222,0,2,1,2,27
37.9,26.0,31.8,39.1,26.0,33.3,18.8,49.2,0.0,0.0,0.0,42.8,25.0,124.2,1010.1,42.2,6.0,225.6,19.4,0.02,12.994722222222222,0,2,5,2,27
38.9,25.5,31.7,39.7,25.5,32.5,17.7,45.8,0.0,0.0,0.0,33.8,18.6,168.1,1010.6,39.4,6.0,303.8,26.2,0.05,13.005,0,2,1,2,27
36.2,21.5,29.4,36.4,21.5,30.6,19.0,56.8,15.0,100.0,8.33,44.6,25.9,290.3,1012.4,60.6,5.5,281.5,24.5,0.08,13.014444444444445,1,2,3,4,24
36.7,25.0,30.6,40.2,25.0,32.6,20.2,56.0,0.0,0.0,0.0,37.1,11.9,157.6,1012.3,40.9,5.7,287.5,24.8,0.12,13.024166666666666,0,2,3,2,27
37.5,25.5,31.5,39.7,25.5,32.9,18.9,48.9,0.0,0.0,0.0,33.1,14.6,259.5,1011.0,35.9,5.8,262.3,22.6,0.15,13.033611111111112,0,2,3,2,27
35.9,28.0,31.2,35.9,29.2,32.4,18.5,48.7,0.1,100.0,4.17,40.7,22.3,271.8,1011.2,51.8,5.9,200.2,17.2,0.18,13.0425,1,9,1,4,21
36.5,27.0,31.3,35.8,28.1,31.6,16.5,43.1,0.0,0.0,0.0,37.1,22.7,285.1,1011.5,31.8,6.2,330.5,28.6,0.21,13.051111111111112,0,2,1,2,27
37.9,27.0,31.4,38.0,27.9,32.0,17.2,44.4,0.0,0.0,0.0,37.4,21.9,285.8,1010.3,45.4,6.3,294.0,25.5,0.25,13.059722222222222,0,2,1,2,27
37.4,25.5,31.7,38.1,25.5,32.2,16.7,41.9,0.0,0.0,0.0,45.7,18.9,309.5,1009.4,46.8,6.1,287.3,24.9,0.28,13.068055555555556,0,2,1,2,27
37.9,27.0,32.3,38.4,27.9,33.2,17.7,43.8,0.0,0.0,0.0,33.8,16.0,91.7,1010.0,45.5,5.9,213.3,18.4,0.31,13.075555555555555,0,10,3,2,27
32.1,25.9,28.7,33.9,25.9,30.1,19.6,58.2,2.6,100.0,12.5,37.1,16.8,127.1,1011.5,54.6,5.7,226.5,19.6,0.34,13.083333333333334,1,2,1,4,26
37.5,24.0,30.2,38.8,24.0,31.0,18.7,53.2,0.2,100.0,4.17,40.7,21.3,197.0,1010.1,46.6,5.5,299.7,25.9,0.37,13.090555555555556,1,2,1,4,21
39.2,25.8,31.9,39.4,25.8,32.5,17.3,43.9,0.0,0.0,0.0,30.6,21.7,299.2,1009.0,51.3,6.0,272.7,23.7,0.41,13.097777777777777,0,2,1,2,27
39.9,27.0,33.1,38.3,28.5,32.8,14.6,36.2,0.0,0.0,0.0,40.7,20.7,309.0,1008.7,34.5,6.1,332.9,28.6,0.44,13.104444444444445,0,2,1,2,27
39.8,30.0,34.1,40.6,29.5,34.2,15.6,33.9,0.0,0.0,0.0,42.1,18.4,298.9,1008.4,43.3,6.8,192.0,16.5,0.47,13.110833333333334,0,10,1,2,27
36.7,24.5,30.0,39.3,24.5,31.0,18.6,51.8,0.4,100.0,8.33,40.7,28.2,267.2,1008.8,74.4,5.5,225.7,19.4,0.5,13.116944444444444,1,2,1,4,26
36.2,23.5,29.8,36.9,23.5,30.2,17.7,51.5,0.0,0.0,0.0,37.4,18.3,298.5,1008.2,44.9,5.9,275.7,23.7,0.54,13.1225,0,2,1,2,27
37.8,27.4,32.2,39.8,28.4,33.4,18.1,44.3,0.0,0.0,0.0,40.7,22.2,289.6,1007.2,35.3,6.1,242.5,21.0,0.58,13.128055555555555,0,2,1,2,27
37.7,28.8,31.5,39.4,29.1,32.8,18.3,46.4,0.0,0.0,0.0,40.7,22.3,266.1,1007.2,51.1,6.2,132.4,11.5,0.61,13.133333333333333,0,9,1,2,27
37.9,25.5,31.3,40.7,25.5,32.5,18.7,49.1,0.3,100.0,8.33,43.9,22.3,275.0,1007.7,47.7,6.1,266.8,22.9,0.65,13.137777777777778,1,2,1,4,26
37.9,26.5,31.4,41.3,26.5,32.9,19.2,49.8,0.0,0.0,0.0,42.5,27.3,277.0,1006.4,45.8,6.1,215.5,18.5,0.68,13.1425,0,2,1,2,27
38.1,26.0,31.6,40.9,26.0,33.4,19.6,51.1,0.2,100.0,4.17,49.3,25.9,267.0,1006.1,46.5,5.9,257.0,22.1,0.72,13.146666666666667,1,2,1,4,22
36.4,25.0,29.5,39.4,25.0,31.0,20.1,58.7,2.0,100.0,4.17,45.0,27.2,263.5,1006.6,55.3,5.5,274.3,23.6,0.75,13.150277777777777,1,2,1,4,22
36.9,26.5,31.4,38.9,26.5,32.5,18.7,48.9,1.4,100.0,12.5,46.4,26.2,257.9,1006.0,42.4,6.0,298.8,25.7,0.79,13.153888888888888,1,2,1,4,4
37.3,26.0,32.0,38.2,26.0,32.6,17.2,43.1,0.0,0.0,0.0,40.7,24.1,265.0,1006.6,26.8,6.5,327.3,28.3,0.82,13.156666666666666,0,2,1,2,27
37.2,26.0,32.1,38.5,26.0,33.1,18.1,45.4,0.0,0.0,0.0,48.2,27.7,268.4,1008.1,29.3,6.0,325.7,28.2,0.86,13.159722222222221,0,2,1,2,27
37.3,26.0,32.2,38.4,26.0,32.9,17.4,43.1,0.0,0.0,0.0,43.6,29.2,277.3,1008.4,19.9,6.7,330.0,28.5,0.9,13.161944444444444,0,2,1,0,3
37.7,26.0,32.4,38.8,26.0,32.9,17.0,41.4,0.0,0.0,0.0,46.4,26.0,265.4,1007.6,21.2,6.8,330.3,28.5,0.93,13.16388888888889,0,2,1,2,27
36.8,27.5,32.2,39.8,29.1,33.7,18.8,46.3,0.0,0.0,0.0,46.4,29.2,277.6,1007.8,31.9,6.7,293.8,25.4,0.97,13.165833333333333,0,2,1,2,27
37.3,28.0,32.5,38.4,29.7,33.6,18.1,43.6,0.1,100.0,4.17,37.1,25.2,283.2,1007.4,40.9,6.7,210.6,18.0,0.0,13.166944444444445,1,8,1,4,21
36.6,27.5,31.4,40.4,29.1,33.0,19.3,50.0,0.0,0.0,0.0,44.6,22.8,282.3,1006.1,52.4,6.8,221.7,19.2,0.04,13.168055555555556,0,2,1,2,27
37.2,28.5,32.2,40.3,29.4,33.9,19.0,46.4,0.0,0.0,0.0,37.1,18.6,268.5,1005.3,44.0,5.9,197.3,17.2,0.07,13.168611111111112,1,9,1,2,27
37.2,24.1,29.7,39.8,24.1,31.3,20.8,61.8,20.0,100.0,8.33,37.1,18.8,243.1,1006.4,58.3,5.5,130.9,11.4,0.1,13.168888888888889,1,7,1,4,22
34.5,23.5,28.1,37.4,23.5,29.4,21.4,69.5,3.0,100.0,4.17,39.6,25.9,271.4,1007.2,79.9,5.0,153.7,13.2,0.13,13.168888888888889,1,8,1,4,21
32.0,23.0,27.4,35.1,23.0,28.8,21.8,72.9,0.4,100.0,4.17,34.2,22.3,256.3,1007.1,87.9,4.9,109.8,9.5,0.17,13.168611111111112,1,8,1,4,22
30.2,22.0,25.5,35.1,22.0,26.8,22.6,84.8,53.6,100.0,8.33,37.1,33.6,253.3,1007.2,88.5,4.5,27.7,2.4,0.2,13.167777777777777,1,1,1,4,26
30.1,22.0,25.8,33.5,22.0,27.1,22.1,81.0,0.8,100.0,4.17,44.6,25.6,253.1,1006.4,87.4,5.0,99.1,8.6,0.23,13.166666666666666,1,7,1,4,20
30.2,24.0,26.2,33.5,24.0,27.3,22.1,78.9,3.2,100.0,16.67,46.1,22.7,259.9,1007.3,85.9,4.9,79.3,6.8,0.25,13.165277777777778,1,5,1,4,24
30.3,23.0,26.4,33.6,23.0,27.5,21.8,76.4,0.1,100.0,4.17,45.0,33.9,267.5,1007.3,90.2,5.2,199.9,17.1,0.3,13.163333333333334,1,8,1,3,9
31.3,24.0,27.5,34.5,24.0,28.9,21.2,69.8,3.8,100.0,16.67,40.7,24.1,261.3,1008.6,85.7,5.3,136.8,11.8,0.33,13.161388888888888,1,7,1,4,26
31.9,24.0,27.3,34.9,24.0,28.7,21.2,70.1,0.1,100.0,4.17,44.6,23.9,257.1,1008.7,76.1,5.2,217.5,18.7,0.36,13.158611111111112,1,9,1,4,21
33.0,23.9,28.3,35.1,23.9,29.4,20.1,62.6,0.2,100.0,4.17,45.7,25.2,254.6,1008.5,76.2,5.7,219.8,19.0,0.39,13.155833333333334,1,10,1,4,21
33.5,24.0,28.5,36.1,24.0,29.9,20.8,64.5,0.1,100.0,4.17,46.4,26.0,269.6,1008.8,58.5,5.9,220.1,19.0,0.43,13.152777777777779,1,10,1,4,22
32.7,24.0,28.0,36.4,24.0,29.7,21.4,68.5,1.0,100.0,4.17,37.1,21.9,271.0,1008.2,62.7,5.3,175.6,15.2,0.46,13.149166666666666,1,9,3,4,22
32.4,23.0,27.9,37.0,23.0,30.1,22.1,72.3,0.2,100.0,4.17,38.2,25.8,274.1,1006.6,65.7,5.1,249.6,21.6,0.5,13.145277777777778,1,10,3,4,22
31.9,24.0,27.9,35.7,24.0,30.0,22.3,72.8,1.0,100.0,4.17,40.7,22.4,250.1,1004.3,87.1,5.2,194.1,16.7,0.53,13.141111111111112,1,10,3,4,22
30.1,23.0,26.5,34.3,23.0,28.5,22.5,79.0,23.0,100.0,8.33,37.1,18.4,252.3,1003.2,81.2,4.8,207.6,17.9,0.56,13.136666666666667,1,10,3,4,21
30.5,24.0,26.0,32.8,24.0,26.8,21.8,78.4,19.8,100.0,20.83,49.3,26.8,250.1,1005.2,84.6,5.0,33.7,3.0,0.6,13.131666666666666,1,3,1,4,26
30.8,23.0,26.3,35.3,23.0,27.4,21.1,74.0,1.0,100.0,4.17,47.5,22.3,248.7,1007.5,88.8,5.1,164.0,14.2,0.63,13.126388888888888,1,9,1,4,22
30.9,23.0,26.3,34.5,23.0,27.4,21.2,74.1,0.3,100.0,4.17,43.2,23.5,241.5,1008.8,89.1,5.2,123.7,10.7,0.67,13.12111111111111,1,6,1,4,22
31.8,23.0,27.6,35.6,23.0,29.4,21.5,70.3,0.0,0.0,0.0,46.1,23.5,248.6,1009.0,83.1,5.3,141.9,12.3,0.7,13.115,0,8,1,2,27
32.2,24.0,28.0,35.3,24.0,29.6,21.2,67.6,10.0,100.0,4.17,41.0,22.4,249.4,1008.3,77.7,5.3,300.2,26.1,0.75,13.109166666666667,1,2,1,4,21
28.7,22.5,26.1,31.2,22.5,26.9,21.2,74.8,11.2,100.0,12.5,42.5,21.4,279.3,1008.5,91.0,4.9,190.0,16.4,0.77,13.102777777777778,1,8,1,3,15
27.2,22.0,24.8,29.6,22.0,25.2,22.1,84.8,3.8,100.0,8.33,33.8,18.4,264.3,1007.8,96.2,4.7,62.8,5.2,0.81,13.095833333333333,1,3,1,3,15
31.1,23.0,26.9,35.0,23.0,28.4,21.6,73.8,0.1,100.0,4.17,29.9,16.6,243.1,1007.5,80.1,5.3,178.3,15.3,0.84,13.088888888888889,1,10,1,4,20
32.3,23.5,28.0,35.7,23.5,29.8,21.5,68.8,0.7,100.0,16.67,39.6,18.8,248.1,1008.5,69.5,5.3,197.0,17.1,0.88,13.081666666666667,1,8,1,4,21
30.1,23.0,26.2,34.3,23.0,27.4,21.3,74.9,0.7,100.0,4.17,43.6,24.1,269.2,1008.9,89.3,5.2,162.9,14.3,0.91,13.073888888888888,1,8,1,4,22
29.0,24.0,26.1,32.0,24.0,27.2,21.4,76.1,1.6,100.0,25.0,42.5,24.1,279.2,1008.2,91.6,5.2,40.0,3.6,0.95,13.06611111111111,1,3,1,3,7
28.3,23.0,25.5,30.8,23.0,26.4,21.4,78.6,0.4,100.0,8.33,49.1,30.7,267.1,1007.0,96.3,4.9,42.3,3.5,0.98,13.057777777777778,1,4,1,3,12
24.0,22.0,23.2,24.0,22.0,23.2,21.7,91.1,14.8,100.0,20.83,46.1,28.8,259.2,1005.6,97.7,4.1,16.5,1.2,0.0,13.049444444444445,1,1,1,3,7
24.0,22.0,23.1,24.0,22.0,23.1,21.7,91.6,29.0,100.0,20.83,45.9,27.7,257.3,1003.6,100.0,4.0,27.3,2.5,0.05,13.040833333333333,1,1,1,3,7
23.0,22.0,22.4,23.0,22.0,22.4,21.4,94.1,91.0,100.0,20.83,60.8,26.8,256.5,1004.0,99.6,3.6,28.8,2.6,0.08,13.031666666666666,1,1,1,3,7
25.9,22.0,23.6,25.9,22.0,23.6,21.7,89.1,15.0,100.0,12.5,46.4,27.3,263.8,1005.0,99.3,3.9,33.4,2.9,0.12,13.0225,1,1,1,3,15
26.3,23.0,24.7,26.3,23.0,24.7,21.9,85.0,1.0,100.0,4.17,43.6,22.1,257.3,1006.3,95.4,4.2,147.0,12.7,0.15,13.012777777777778,1,9,1,3,9
27.2,23.0,24.7,29.8,23.0,24.8,22.0,85.4,0.1,100.0,4.17,51.1,25.9,246.5,1006.8,96.4,4.2,36.1,3.0,0.18,13.003055555555555,1,3,1,3,12
27.9,23.0,24.9,31.2,23.0,25.8,22.4,86.2,35.0,100.0,8.33,56.9,24.4,258.6,1006.4,97.0,4.3,13.3,1.1,0.22,12.993055555555555,1,1,1,3,15
25.9,22.9,23.8,25.9,22.9,23.8,22.2,91.1,28.0,100.0,20.83,58.3,28.6,268.5,1006.9,99.4,3.9,73.7,6.3,0.25,12.982777777777779,1,7,1,3,15
24.9,23.0,23.8,24.9,23.0,23.8,22.5,92.9,10.0,100.0,8.33,54.7,26.8,268.9,1007.1,100.0,3.7,121.5,10.4,0.25,12.972222222222221,1,7,3,3,15
24.0,22.0,23.0,24.0,22.0,23.0,21.6,92.3,46.0,100.0,16.67,51.8,28.4,264.2,1006.9,100.0,4.0,7.3,0.6,0.32,12.961666666666666,1,0,1,3,13
26.8,22.0,24.2,28.9,22.0,24.4,21.5,85.1,0.2,100.0,4.17,61.9,25.9,267.0,1007.9,94.1,4.3,69.7,6.2,0.35,12.950833333333334,1,5,1,3,12
28.8,23.0,25.5,31.7,23.0,26.3,21.5,78.9,0.1,100.0,4.17,53.3,27.7,271.7,1008.7,89.0,4.9,198.0,17.0,0.38,12.939444444444444,1,8,3,4,21
29.0,23.0,25.7,32.2,23.0,26.8,21.5,78.0,3.0,100.0,4.17,51.5,25.9,272.6,1008.3,88.6,6.2,176.0,15.1,0.42,12.928333333333333,1,8,1,4,22
29.7,23.0,25.1,33.1,23.0,25.8,22.0,83.7,37.0,100.0,8.33,51.5,25.2,274.0,1008.0,92.0,4.7,180.0,15.5,0.45,12.916666666666666,1,9,1,3,15
28.9,23.0,25.7,31.9,23.0,26.6,22.0,80.9,0.0,0.0,0.0,52.2,28.4,258.3,1007.7,88.6,4.8,204.5,17.5,0.48,12.905,1,8,1,2,27
28.0,23.5,25.9,30.8,23.5,26.8,21.5,77.2,0.0,0.0,0.0,49.0,27.4,261.3,1007.9,86.9,4.8,180.5,15.6,0.5,12.892777777777777,0,10,1,2,27
28.2,23.0,25.7,30.6,23.0,26.5,21.0,76.0,0.1,100.0,4.17,49.3,29.5,260.4,1007.8,85.6,4.8,192.1,16.6,0.55,12.880833333333333,1,8,1,4,22
30.9,23.0,26.7,34.5,23.0,28.1,21.2,72.4,0.7,100.0,4.17,50.0,27.0,260.3,1009.5,74.5,5.2,261.7,22.6,0.59,12.868611111111111,1,2,1,4,21
31.0,23.0,27.0,34.6,23.0,28.4,21.5,72.7,3.0,100.0,4.17,43.9,23.5,255.5,1011.2,76.4,5.2,227.7,19.7,0.62,12.856111111111112,1,9,1,4,22
30.9,23.0,27.0,34.5,23.0,28.4,21.2,71.4,0.0,0.0,0.0,48.2,26.1,258.0,1010.3,70.8,5.2,228.8,19.7,0.65,12.843333333333334,1,9,1,2,27
29.9,23.0,26.4,31.9,23.0,27.3,20.4,70.0,0.1,100.0,4.17,46.8,27.2,265.9,1009.2,73.5,5.5,222.0,19.0,0.69,12.830555555555556,1,9,1,4,21
30.1,23.0,26.7,32.5,23.0,27.8,21.2,72.7,0.0,0.0,0.0,42.5,22.3,266.2,1009.5,67.3,5.1,199.8,17.3,0.75,12.817777777777778,1,8,1,2,27
30.3,23.0,26.3,33.3,23.0,27.2,20.9,72.6,0.2,100.0,8.33,37.8,21.6,278.8,1011.6,73.6,5.3,220.0,18.9,0.76,12.804444444444444,1,9,1,4,24
31.4,23.0,26.9,34.0,23.0,28.1,21.1,71.4,0.1,100.0,4.17,37.1,17.0,292.5,1012.0,54.4,5.4,253.4,21.8,0.79,12.79111111111111,1,2,1,4,21
31.5,24.0,27.8,34.6,24.0,29.4,21.5,69.1,0.1,100.0,4.17,27.4,15.3,310.3,1011.2,51.9,5.6,288.8,24.9,0.82,12.777777777777779,1,10,1,4,23
29.9,24.1,26.1,33.2,24.1,27.1,22.0,78.4,6.0,100.0,4.17,25.6,18.4,290.4,1010.8,71.1,5.1,255.8,22.0,0.86,12.76388888888889,1,10,1,4,23
30.7,23.0,27.1,32.9,23.0,28.2,20.3,67.3,0.0,0.0,0.0,35.3,16.9,270.2,1009.8,63.6,5.3,264.9,22.9,0.89,12.750277777777777,0,10,1,2,27
30.4,23.0,27.0,33.3,23.0,28.2,20.9,69.9,0.2,100.0,4.17,33.8,21.2,279.8,1010.4,81.4,5.4,203.5,17.4,0.93,12.736666666666666,1,10,1,4,22
30.4,22.1,26.6,32.7,22.1,27.6,21.0,72.8,1.9,100.0,16.67,32.0,18.8,267.6,1010.9,71.0,5.3,210.3,18.3,0.96,12.7225,1,9,1,4,26
30.8,24.0,26.9,34.0,24.0,28.3,21.1,71.1,1.8,100.0,4.17,37.1,22.0,294.6,1011.0,79.0,5.4,262.0,22.6,0.0,12.70861111111111,1,10,1,4,20
29.7,24.0,26.9,33.0,24.0,28.1,21.3,71.7,1.1,100.0,12.5,40.3,22.3,291.3,1010.2,84.1,5.3,268.8,23.2,0.03,12.694166666666666,1,10,1,4,18
28.0,23.8,25.4,30.1,23.8,25.8,21.0,76.6,1.0,100.0,4.17,42.1,19.1,291.2,1008.7,92.8,5.0,69.1,6.0,0.06,12.68,1,6,1,3,11
24.5,22.0,23.0,24.5,22.0,23.0,21.1,89.1,4.1,100.0,8.33,50.8,26.8,278.2,1007.9,91.3,4.1,28.6,2.4,0.1,12.665277777777778,1,3,1,3,12
29.0,23.0,25.5,31.5,23.0,26.1,21.6,79.4,0.9,100.0,4.17,50.0,25.2,260.1,1008.1,85.6,5.1,229.0,19.8,0.13,12.650833333333333,1,2,3,4,20
30.5,23.0,26.9,33.4,23.0,27.9,20.8,70.2,0.0,0.0,0.0,37.1,20.3,285.1,1008.9,66.4,5.6,197.2,16.8,0.17,12.636111111111111,1,9,1,2,27
29.9,24.0,27.1,33.2,24.0,28.7,22.0,74.2,0.0,0.0,0.0,23.0,35.2,289.3,1008.9,77.7,5.6,259.6,22.3,0.2,12.62111111111111,1,10,1,2,27
31.9,23.0,27.3,34.1,23.0,28.9,21.8,72.6,0.0,0.0,0.0,27.7,18.8,278.9,1008.9,79.5,5.5,233.7,20.0,0.23,12.606388888888889,1,9,1,2,27
30.5,23.0,27.2,32.9,23.0,28.0,20.5,67.9,0.0,0.0,0.0,27.0,18.8,272.1,1008.6,76.5,5.5,201.9,17.6,0.25,12.591666666666667,0,10,1,2,27
31.8,23.0,27.9,34.3,23.0,29.4,20.8,66.1,0.0,0.0,0.0,37.1,18.8,264.6,1008.6,69.1,5.4,213.0,18.5,0.3,12.57638888888889,1,9,1,2,27
31.9,23.0,27.0,35.0,23.0,28.4,21.6,73.1,0.6,100.0,4.17,39.6,20.6,272.8,1010.0,79.0,5.3,224.1,19.3,0.34,12.561666666666667,1,10,1,4,20
32.9,21.0,27.3,35.3,21.0,28.5,21.4,71.9,5.0,100.0,8.33,55.4,21.9,280.3,1010.5,69.7,5.2,214.3,18.5,0.37,12.546111111111111,1,2,1,4,22
30.5,21.0,25.9,33.7,21.0,26.7,21.4,77.6,2.0,100.0,4.17,38.2,23.9,282.2,1010.4,66.5,5.5,234.9,20.2,0.4,12.530833333333334,1,2,1,4,20
30.8,22.0,26.3,33.7,22.0,27.3,20.8,72.8,0.0,0.0,0.0,23.8,17.2,285.6,1010.1,59.0,5.4,289.4,25.1,0.44,12.515555555555556,0,2,1,2,27
31.9,23.0,27.5,34.0,23.0,28.7,20.6,68.0,0.0,0.0,0.0,23.8,18.2,323.7,1010.4,49.3,5.4,263.4,22.7,0.47,12.500277777777777,1,2,1,2,27
32.0,23.0,27.8,34.3,23.0,29.5,21.1,68.6,0.0,0.0,0.0,24.8,14.8,321.2,1010.4,49.1,5.4,239.0,20.7,0.5,12.484722222222222,0,2,1,2,27
33.0,24.0,28.6,36.5,24.0,30.9,22.0,68.7,0.5,100.0,4.17,20.2,11.2,334.5,1010.1,67.5,5.4,266.0,22.9,0.54,12.469166666666666,1,10,1,4,22
33.3,24.0,28.3,36.5,24.0,30.4,21.9,69.1,1.4,100.0,20.83,25.6,13.0,287.6,1009.5,82.6,4.8,230.3,19.9,0.57,12.453611111111112,1,2,3,4,26
26.9,22.5,24.7,29.1,22.5,24.8,21.7,83.7,29.2,100.0,12.5,37.4,21.9,284.6,1008.5,91.7,4.5,63.5,5.5,0.61,12.437777777777777,1,4,1,3,13
24.9,22.1,23.7,24.9,22.1,23.7,22.2,91.8,20.0,100.0,12.5,31.7,22.2,294.2,1006.3,98.2,6.2,80.9,6.8,0.64,12.421944444444444,1,4,1,3,15
25.9,22.4,24.0,25.9,22.4,24.0,22.4,91.1,87.0,100.0,12.5,41.8,22.3,270.7,1005.7,94.3,3.7,48.1,4.1,0.67,12.40638888888889,1,6,1,3,13
27.1,22.9,25.2,29.8,22.9,25.7,23.0,88.0,41.0,100.0,8.33,41.4,22.3,265.3,1006.0,94.7,3.8,123.0,10.5,0.71,12.390277777777778,1,6,1,3,15
28.0,23.0,25.0,30.9,23.0,25.6,21.8,83.1,3.6,100.0,8.33,47.2,23.5,259.7,1006.5,84.7,4.3,51.5,4.4,0.75,12.374722222222223,1,4,1,4,26
